Node_ID,Degree,Betweenness,PageRank,Degree_Count
262576,0.000625078134766846,0.00028350556307482746,0.00013818369233386168,5
439,0.00025003125390673836,0.0,5.1908383413038235e-05,2
164285,0.001375171896487061,3.0358561010931973e-06,0.0002157898363559092,11
33214,0.00012501562695336918,0.0,4.800323844933789e-05,1
33216,0.00025003125390673836,0.0,6.359202462075559e-05,2
360900,0.00037504688086010754,0.0004509573222840288,9.809820361113253e-05,3
98756,0.01075134391798975,0.0063572331209165835,0.0015032998421614086,86
33223,0.00012501562695336918,0.0,4.800323844933789e-05,1
295382,0.00012501562695336918,0.0,3.90235937113213e-05,1
164311,0.00025003125390673836,0.014162750720557123,6.630920428337549e-05,2
295391,0.00037504688086010754,0.001156499093206776,0.00010274250291330495,3
426465,0.00025003125390673836,9.269796999427064e-05,6.962597144157437e-05,2
66021,0.00025003125390673836,7.749683475498267e-06,6.147918714302333e-05,2
131559,0.0007500937617202151,0.0005773816168971459,0.00013842625112215959,6
131570,0.00012501562695336918,0.0,4.3288170937957294e-05,1
33282,0.00025003125390673836,0.0,7.15630928206106e-05,2
426524,0.000625078134766846,0.0,0.0001140560232655121,5
360997,0.00025003125390673836,6.8096107602878295e-06,6.920130437705816e-05,2
164389,0.00025003125390673836,0.0,9.214407807470789e-05,2
361002,0.00012501562695336918,0.0,3.576635967525247e-05,1
262701,0.0005000625078134767,0.0002826282170207592,0.00011113333391589062,4
492079,0.00037504688086010754,9.8815969718848e-05,8.799714583552102e-05,3
524850,0.00012501562695336918,0.0,5.700394607737679e-05,1
262716,0.0008751093886735842,0.0017986952657437006,0.00016205782294920548,7
492093,0.00012501562695336918,0.0,4.5164677711715316e-05,1
131644,0.0005000625078134767,6.252344433776904e-09,0.00010212675837551269,4
164422,0.00025003125390673836,0.0,8.642330348091363e-05,2
33356,0.00037504688086010754,5.124113660448576e-05,9.619281525898442e-05,3
295502,0.0007500937617202151,0.00026585128939233323,0.00014857671629960007,6
197198,0.00012501562695336918,0.0,4.221517451688918e-05,1
608,0.00012501562695336918,0.0,4.181409008357881e-05,1
262756,0.0011251406425803227,0.0009900671880413272,0.0002438934231612027,9
131690,0.00037504688086010754,5.9242057337773275e-05,7.207575475301175e-05,3
66156,0.00012501562695336918,0.0,6.153310762609565e-05,1
262779,0.00037504688086010754,1.4380836172394698e-06,6.368667370399476e-05,3
262781,0.00025003125390673836,0.00015979930264407752,5.566864971794768e-05,2
262782,0.00037504688086010754,0.0005011626292693932,6.564519358251083e-05,3
33407,0.00037504688086010754,4.567696995611461e-06,7.000986400249553e-05,3
524926,0.0005000625078134767,7.033887487999016e-08,0.00011659761053743527,4
262785,0.0005000625078134767,0.0002623233171255893,0.0001294143801214058,4
262787,0.0017502187773471684,0.0011356061633539345,0.00037738433806844214,14
459395,0.000625078134766846,2.5589534288426424e-05,0.00010154340930824539,5
262789,0.0007500937617202151,0.00016476713340766948,0.0001402222944713375,6
33416,0.00012501562695336918,0.0,3.6382614390320864e-05,1
131724,0.000625078134766846,6.316923765008949e-06,9.830852713776041e-05,5
393869,0.0010001250156269534,0.00841450018705778,0.0002746117344028347,8
230029,0.00012501562695336918,0.0,4.2330043020602566e-05,1
66194,0.000625078134766846,0.00018877792629925583,0.00013282316962987749,5
98965,0.00012501562695336918,0.0,4.5373624682967776e-05,1
230040,0.00012501562695336918,0.0,4.4031394236880384e-05,1
33432,0.00025003125390673836,0.00023095591537337465,7.933267163894847e-05,2
426652,0.0005000625078134767,9.523974291684365e-06,8.879895373649932e-05,4
426655,0.0032504063007875988,0.004104688039639614,0.0005042904147226974,26
426656,0.000625078134766846,1.0505720521798115e-06,0.00011040161428725961,5
262817,0.00025003125390673836,0.0,9.586832036494894e-05,2
66211,0.00025003125390673836,1.5817155418265532e-05,6.620151506525889e-05,2
426660,0.000625078134766846,0.0007183941833682192,0.0001080101344662786,5
262822,0.001250156269533692,0.003597900891814979,0.00019934033128711872,10
459433,0.000625078134766846,0.0002038472643991161,0.00011187430913969771,5
426666,0.0018752344043005376,0.003259186952000762,0.0003202849584949669,15
131754,0.0005000625078134767,0.0007499999765537084,0.00020937554907964732,4
524969,0.000625078134766846,0.0007579909423840843,0.00011717379810065399,5
295607,0.00012501562695336918,0.0,4.428022580390598e-05,1
295619,0.0005000625078134767,5.925918019069197e-06,9.042516463003423e-05,4
164549,0.0005000625078134767,0.0025122337492952365,0.00015054053463595972,4
525006,0.0011251406425803227,0.0011318175094984092,0.00028180228482684836,9
361168,0.000625078134766846,1.8153030556316206e-05,0.0001270413733067175,5
361180,0.00025003125390673836,0.0,7.213991317183904e-05,2
393952,0.0008751093886735842,0.0014992887489280742,0.0001672420969761361,7
295648,0.00037504688086010754,7.042953937598347e-06,8.186069617537088e-05,3
295661,0.00012501562695336918,0.0,4.611798171094608e-05,1
525047,0.00012501562695336918,0.0,4.4031394236880384e-05,1
295680,0.00037504688086010754,1.5630861084442258e-08,9.859053723884552e-05,3
164626,0.00037504688086010754,0.00034748804993064715,7.635858371783491e-05,3
786,0.000625078134766846,0.00034494117510923297,0.00011498271147890318,5
131863,0.000625078134766846,0.000966545989689568,0.00011139906578613379,5
197399,0.00012501562695336918,0.0,3.742350560054577e-05,1
33567,0.00025003125390673836,0.0,5.288734350413846e-05,2
33570,0.00012501562695336918,0.0,4.4031394236880384e-05,1
99107,0.00012501562695336918,0.0,4.952103684449261e-05,1
99120,0.000625078134766846,1.9993205866693233e-05,0.00012171175862757944,5
426817,0.000625078134766846,5.491694474233878e-07,0.00010339186497740265,5
361285,0.00025003125390673836,6.316425317934456e-06,9.000234281562048e-05,2
99154,0.0007500937617202151,0.0005542730335589302,0.00015686883506235556,6
525148,0.000625078134766846,0.0006514305481387463,9.802480595975184e-05,5
131933,0.0005000625078134767,1.7280032855597228e-05,8.90095318931485e-05,4
230239,0.00012501562695336918,0.0,4.4031394236880384e-05,1
197473,0.00012501562695336918,0.0,4.537677766804934e-05,1
295778,0.00012501562695336918,0.0,5.3358200325758944e-05,1
66406,0.0005000625078134767,0.0,8.499542235482571e-05,4
492397,0.00012501562695336918,0.0,4.158012585702518e-05,1
33648,0.0005000625078134767,4.862346504637149e-07,8.34609826320832e-05,4
197489,0.000625078134766846,0.00019360224844111026,0.00010223439918762077,5
230261,0.00025003125390673836,0.0,6.12804047554899e-05,2
164728,0.000625078134766846,0.00016536715502098948,0.0001061912654723971,5
263033,0.0005000625078134767,0.0008515266586000098,0.000159201584548795,4
66440,0.002500312539067384,0.001769916099439876,0.0003680252314072212,20
525207,0.00012501562695336918,0.0,3.9440739329264715e-05,1
99225,0.00025003125390673836,3.244092803671239e-05,8.201412315142308e-05,2
426925,0.0017502187773471684,0.00032428449420228157,0.00030897539849877544,14
492463,0.00037504688086010754,0.00026799698577026197,8.139644064910866e-05,3
99247,0.00037504688086010754,0.0,7.550985492332178e-05,3
525233,0.000625078134766846,0.0009644836815893442,0.00010403318401020536,5
33716,0.00037504688086010754,0.00012498436523120029,9.516841717938616e-05,3
394165,0.000625078134766846,2.977477142233512e-06,9.81992723002968e-05,5
361398,0.00012501562695336918,0.0,5.015709549762063e-05,1
361404,0.0005000625078134767,7.418212298808197e-05,9.03214849557727e-05,4
132039,0.000625078134766846,0.000624547849492211,0.0001433446749159544,5
295887,0.00037504688086010754,0.0,0.00010128463419556855,3
525271,0.00037504688086010754,4.763291163450055e-06,7.618746254099102e-05,3
394200,0.00025003125390673836,7.136059267799126e-05,6.660162462927211e-05,2
164828,0.0005000625078134767,0.0019985857167117726,9.817661998176878e-05,4
328672,0.0005000625078134767,0.00010208222646461995,8.4944293467436e-05,4
459745,0.0005000625078134767,0.0005309765167078407,0.0001460654560204396,4
492513,0.0005000625078134767,0.0007055765399181648,9.293645391485574e-05,4
66534,0.00025003125390673836,0.0,7.158811135126695e-05,2
99305,0.00012501562695336918,0.0,4.537677766804934e-05,1
164845,0.00025003125390673836,0.0,5.760663464636462e-05,2
263152,0.00025003125390673836,0.0,7.881277531049517e-05,2
295930,0.00025003125390673836,6.041512674445128e-05,7.670183528732703e-05,2
230402,0.0005000625078134767,7.491171269315724e-06,0.00010715036798271055,4
427013,0.0018752344043005376,0.0015824402737253335,0.0003413056050788898,15
230418,0.002125265658207276,0.008192751694533219,0.0004440245008346491,17
66578,0.0005000625078134767,0.00027114085898413107,8.760828002160029e-05,4
230420,0.0017502187773471684,0.009717045934813094,0.00033801055261194484,14
33830,0.00037504688086010754,4.411328955166294e-05,9.392016224270009e-05,3
1073,0.00012501562695336918,0.0,4.404028205655528e-05,1
361528,0.0005000625078134767,5.0739854240431304e-05,8.56381941433388e-05,4
427066,0.0005000625078134767,0.0,7.795097169677271e-05,4
164930,0.00037504688086010754,0.0021996851641817674,7.874713630469547e-05,3
99397,0.00025003125390673836,0.0,7.931872763070902e-05,2
459849,0.000625078134766846,0.0009997967675441802,0.00017290146501447573,5
197713,0.0008751093886735842,1.914834511599887e-06,0.00015003557155319192,7
361567,0.00025003125390673836,0.00026423276269902735,5.740810237711846e-05,2
361569,0.0005000625078134767,0.00022974319940745433,0.00011556008531992071,4
361570,0.00025003125390673836,2.1528427950064733e-05,6.192427755775346e-05,2
394337,0.00012501562695336918,0.0,4.537677766804934e-05,1
33891,0.00025003125390673836,0.0,6.765134155006951e-05,2
525413,0.00012501562695336918,0.0,4.6584054104792715e-05,1
197735,0.0010001250156269534,0.000200990318234466,0.00019135776492754732,8
492650,0.00025003125390673836,0.0,6.075990359116731e-05,2
164973,0.0005000625078134767,0.00014327918524143188,9.881052480143168e-05,4
361590,0.0005000625078134767,0.0,8.725253098537309e-05,4
459897,0.00012501562695336918,0.0,6.165409227091182e-05,1
492666,0.0005000625078134767,0.0004117830516094763,0.0001089706481939318,4
328825,0.00012501562695336918,0.0,4.537677766804934e-05,1
66690,0.00037504688086010754,1.8557494679755575e-05,7.879387903455682e-05,3
33926,0.00025003125390673836,2.725027180252572e-05,9.923649967021132e-05,2
33929,0.00025003125390673836,1.4332398281140091e-05,6.283333956646772e-05,2
328845,0.0005000625078134767,7.372210968544918e-05,0.00011948117905110346,4
33941,0.000625078134766846,0.0,9.669408498280449e-05,5
99478,0.000625078134766846,2.4953016153739004e-05,9.767433926768178e-05,5
328855,0.000625078134766846,2.9981877001574416e-05,0.00011200828415077805,5
165024,0.0005000625078134767,0.00037404889243506024,9.450876898610297e-05,4
197795,0.00037504688086010754,0.000499999984369139,0.00012583306755491915,3
525483,0.00025003125390673836,6.757354778446258e-06,5.218365485367907e-05,2
132268,0.00037504688086010754,0.0004295794069898766,8.86581113319467e-05,3
99500,0.00037504688086010754,2.8150474384908353e-05,8.480867347022343e-05,3
99518,0.00037504688086010754,5.124113660448576e-05,9.619281525898442e-05,3
263368,0.00025003125390673836,0.0,6.412682625346074e-05,2
525515,0.00025003125390673836,0.0,6.41018583006805e-05,2
361681,0.0008751093886735842,0.0008384223110157572,0.00021110608697316244,7
361686,0.00012501562695336918,0.0,4.539767303344606e-05,1
328923,0.0005000625078134767,6.192911575083852e-05,8.420088702862808e-05,4
394460,0.00025003125390673836,0.0,6.87845895356759e-05,2
525532,0.0011251406425803227,0.0001245506118193212,0.00021723775556731385,9
34015,0.00037504688086010754,0.00026688943074013076,8.583506309969084e-05,3
230628,0.0005000625078134767,0.0005339625231706994,8.768489076967464e-05,4
1263,0.00025003125390673836,0.00011101569477908005,7.671411875153059e-05,2
34032,0.00025003125390673836,0.00044384762784484955,5.394498397229274e-05,2
132345,0.0005000625078134767,5.733534456809082e-05,0.00010801206030437122,4
165114,0.0022502812851606453,0.0019597383515087205,0.00044249605969655246,18
394496,0.0005000625078134767,0.0002071998256384064,0.0001007855707541398,4
394499,0.000625078134766846,0.04421896433713835,0.00014101086019878208,5
1290,0.0017502187773471684,9.678503667788577e-05,0.00024479845195909375,14
263443,0.00037504688086010754,7.029671132438555e-06,8.542605327415122e-05,3
492825,0.00012501562695336918,0.0,4.399827620683951e-05,1
230682,0.00025003125390673836,0.00015023540087079877,7.055288703310665e-05,2
492826,0.000625078134766846,0.00031583535353453887,0.00014463174115850557,5
492828,0.0008751093886735842,0.0002448030878624814,0.0001390311209764046,7
492830,0.00012501562695336918,0.0,4.021649248564216e-05,1
99615,0.00012501562695336918,0.0,4.4031394236880384e-05,1
361758,0.00012501562695336918,0.0,5.1895629774963824e-05,1
165157,0.0005000625078134767,1.0420574056294838e-08,0.00010659428445384221,4
165158,0.0015001875234404302,0.01962518448588713,0.0002622945101655363,12
34092,0.000625078134766846,0.00035183682064727026,0.00014750895068652592,5
263483,0.0016252031503937994,0.00045565928361798215,0.0002650584414799075,13
460095,0.0005000625078134767,1.4382362873112291e-05,7.760536313577019e-05,4
1362,0.00037504688086010754,0.00031781747916150114,8.488585352282125e-05,3
230742,0.00037504688086010754,0.0,9.438648803658596e-05,3
230747,0.00037504688086010754,0.0,8.773898274365912e-05,3
296286,0.00012501562695336918,0.0,3.974199848270919e-05,1
34144,0.000625078134766846,6.316923765008949e-06,9.830852713776041e-05,5
427365,0.0005000625078134767,1.2847523763531914e-05,0.00011601956144651135,4
427379,0.0005000625078134767,6.813522758489028e-05,0.00011946866095516616,4
230774,0.00037504688086010754,0.00011535441923917106,8.68862840374398e-05,3
525691,0.00025003125390673836,0.0,6.405455492429984e-05,2
525692,0.00025003125390673836,0.0,6.405455492429984e-05,2
99709,0.00037504688086010754,6.0175686506775085e-05,6.956425834048923e-05,3
329090,0.00037504688086010754,1.5630861084442258e-08,0.00010102145127512515,3
34192,0.000625078134766846,1.0694457388951056e-06,0.00010413378785797112,5
34202,0.0005000625078134767,8.648647814063297e-05,8.880809478562643e-05,4
198042,0.0008751093886735842,1.1842953965514484e-06,0.0002064860912159276,7
66972,0.00012501562695336918,0.0,4.4031394236880384e-05,1
165284,0.00025003125390673836,1.122571806117582e-05,8.933645091366703e-05,2
66990,0.0005000625078134767,8.496790004049868e-06,8.608496535146237e-05,4
460211,0.00025003125390673836,2.170096056093192e-06,7.614194752730964e-05,2
1488,0.0008751093886735842,2.7385415373600376e-05,0.00016335289778680192,7
198101,0.00012501562695336918,0.0,3.7047732194630094e-05,1
132566,0.00037504688086010754,7.886541952762292e-06,0.00011071526825856323,3
460248,0.00037504688086010754,0.0,0.00011014794918766578,3
460249,0.00012501562695336918,0.0,4.9359273514997976e-05,1
263645,0.0010001250156269534,0.010908885854841252,0.00020270702310459638,8
198109,0.0011251406425803227,5.017007688022681e-07,0.00015730930531332346,9
525800,0.00012501562695336918,0.0,4.4031394236880384e-05,1
460270,0.00012501562695336918,0.0,3.7740821573571966e-05,1
34289,0.000625078134766846,0.00010460889846524934,0.00010484326670928026,5
493042,0.0005000625078134767,0.0006340188907156755,9.331499236314882e-05,4
263665,0.00012501562695336918,0.0,4.537677766804934e-05,1
34293,0.000625078134766846,0.0004053004090682439,0.00012761257550223843,5
34302,0.00037504688086010754,0.0,7.621390196793366e-05,3
427527,0.00037504688086010754,6.307143590548445e-06,7.847149016186592e-05,3
460295,0.00025003125390673836,0.0,4.9075777653202047e-05,2
263696,0.00012501562695336918,0.0,4.537677766804934e-05,1
329240,0.000625078134766846,8.169426063473476e-05,0.00011258477276189616,5
427544,0.00025003125390673836,3.5021584011207316e-05,9.386161241882565e-05,2
525850,0.000625078134766846,0.0017134800172220056,0.00015622204806470336,5
67122,0.00012501562695336918,0.0,4.4031394236880384e-05,1
362036,0.000625078134766846,0.000123899000645672,0.0001089631129721325,5
263733,0.0007500937617202151,0.00036820617530313447,0.00016410632526592643,6
132667,0.00012501562695336918,0.0,3.618001092477612e-05,1
460349,0.00037504688086010754,0.0002221318618554649,7.142178042963718e-05,3
525890,0.0007500937617202151,0.00031718456612854533,0.00013912645362566171,6
493128,0.0008751093886735842,0.0002553613243579315,0.0001898410260092265,7
525909,0.0005000625078134767,8.295690206082747e-06,9.004968605823223e-05,4
1631,0.000625078134766846,0.00019117538719791205,0.00012727816879336916,5
165481,0.0005000625078134767,0.00010575285873375648,9.873929414531653e-05,4
99948,0.0011251406425803227,0.0013990245356884955,0.00022356228994401388,9
394867,0.00037504688086010754,0.00010455254414383706,9.697068308623649e-05,3
296565,0.0005000625078134767,0.0,8.636792725124753e-05,4
132731,0.000625078134766846,0.00021525441432586182,0.00011257873463744081,5
132733,0.0008751093886735842,0.0009102396162716646,0.00019820380858702867,7
198272,0.0005000625078134767,0.00037065997595117417,9.774663488247446e-05,4
460420,0.00037504688086010754,0.0,7.284776230771323e-05,3
132741,0.00025003125390673836,0.0,6.709791250680606e-05,2
329349,0.000625078134766846,1.2843563461584856e-05,0.00014893841757036117,5
132744,0.00037504688086010754,0.0005891311986963308,8.85558248390388e-05,3
132750,0.00012501562695336918,0.0,5.069367433723929e-05,1
525968,0.00012501562695336918,0.0,4.7195244515492236e-05,1
132753,0.00037504688086010754,0.0005991359079237721,8.97139297054591e-05,3
362131,0.000625078134766846,4.1415094874377564e-07,0.000112122955716255,5
1684,0.000625078134766846,0.0,9.865356664787007e-05,5
394906,0.0010001250156269534,0.0005261784907409271,0.0002033871716852154,8
493210,0.00037504688086010754,0.0,7.46322763589409e-05,3
493212,0.0010001250156269534,8.241771154557792e-06,0.00017665648813480498,8
67238,0.00037504688086010754,0.0005208000539984591,9.300516597105169e-05,3
427687,0.0005000625078134767,5.444740423713805e-07,8.072977643481017e-05,4
231086,0.0007500937617202151,0.0012334561667829795,0.00021773368750791045,6
329400,0.00037504688086010754,4.9595769278466004e-05,0.00011700471995519838,3
231100,0.000625078134766846,6.316923765008949e-06,9.830852713776041e-05,5
165576,0.0008751093886735842,0.006171665024661956,0.0002329101774813049,7
263887,0.00025003125390673836,0.0,5.6647730339972007e-05,2
329424,0.00025003125390673836,0.006105000040252826,6.565388445727885e-05,2
362194,0.00037504688086010754,1.0328003289468034e-05,8.915088880794713e-05,3
231128,0.00025003125390673836,6.757354778446258e-06,5.218365485367907e-05,2
427737,0.000625078134766846,0.00036167931402232816,0.00010231207370486268,5
362200,0.0005000625078134767,8.761931042675153e-06,8.262397325027072e-05,4
460504,0.000625078134766846,2.1011523788676977e-06,0.00012315472115663546,5
263906,0.00025003125390673836,7.815430542221129e-09,7.333787373023064e-05,2
526052,0.000625078134766846,0.0003485295227004529,0.00012400243635904139,5
427749,0.00025003125390673836,0.0,6.253959354001067e-05,2
100072,0.00025003125390673836,3.892909023423803e-05,5.807842804556476e-05,2
231146,0.000625078134766846,7.144481078629072e-07,0.00013096968149999726,5
132843,0.00025003125390673836,0.0,5.417785323181378e-05,2
263919,0.0010001250156269534,4.386233020564222e-07,0.00017218447440723624,8
362234,0.00012501562695336918,0.0,4.894974863954179e-05,1
165632,0.0007500937617202151,0.00013864488392262376,0.00016716317151592422,6
362240,0.00025003125390673836,7.815430542221129e-09,5.6829479601873157e-05,2
132866,0.0008751093886735842,5.963958937194454e-06,0.00012431966281884168,7
427787,0.00025003125390673836,0.0,6.623234925591225e-05,2
526097,0.000625078134766846,0.0007924506553609747,0.00010444197133143245,5
263955,0.00012501562695336918,0.0,4.121094866104891e-05,1
1814,0.000625078134766846,7.110168002772712e-05,0.0001226546916295411,5
329502,0.0005000625078134767,2.3446291626663387e-08,0.00011730050413617996,4
263967,0.00037504688086010754,5.930080688077497e-06,7.410759540535969e-05,3
67376,0.00037504688086010754,6.248436718505792e-05,8.561129063392028e-05,3
67378,0.00025003125390673836,0.0,5.335255085022085e-05,2
132914,0.000625078134766846,3.8777424623190875e-05,0.00010450600007011644,5
427833,0.000625078134766846,0.0012027896289151187,0.00013734330307939386,5
460612,0.000625078134766846,0.000966545989689568,0.00011139906578613379,5
296773,0.00037504688086010754,1.0420574056294838e-08,7.322384104584907e-05,3
231238,0.0005000625078134767,2.386835889525949e-05,8.755124530042345e-05,4
296775,0.0005000625078134767,4.622380225326165e-05,7.996618722687322e-05,4
296776,0.0005000625078134767,6.718867064047787e-05,8.843048711913831e-05,4
264004,0.00012501562695336918,0.0,4.5696249479250156e-05,1
526162,0.00012501562695336918,0.0,4.4031394236880384e-05,1
1875,0.0007500937617202151,0.004381476189379939,0.0001633164061814847,6
100178,0.00025003125390673836,0.0,7.425105586333642e-05,2
231253,0.00025003125390673836,6.617177507305267e-05,6.275994924992582e-05,2
1880,0.00012501562695336918,0.0,5.82222175317152e-05,1
1881,0.0005000625078134767,8.648647814063297e-05,8.880809478562643e-05,4
132953,0.000625078134766846,0.0,9.284209469636971e-05,5
34654,0.0010001250156269534,0.00012704118738752687,0.00016763650981648688,8
67441,0.00025003125390673836,1.2617194913224515e-05,9.189422393177533e-05,2
395123,0.00025003125390673836,0.0,7.192332451130517e-05,2
198519,0.0007500937617202151,1.0374533792774726e-05,0.00011433408034708744,6
67457,0.00025003125390673836,0.0,6.965943794842058e-05,2
362379,0.00012501562695336918,0.0,4.1495664459885315e-05,1
526230,0.00025003125390673836,0.0,5.546594942935009e-05,2
526233,0.00012501562695336918,0.0,4.5164677711715316e-05,1
100250,0.0007500937617202151,8.857487947850611e-08,0.00014681480066565267,6
264093,0.00037504688086010754,0.00011371271653770944,7.86702854629077e-05,3
296872,0.00025003125390673836,5.41442286020423e-05,6.008721822035872e-05,2
427956,0.0011251406425803227,0.0016332547019897985,0.00026083866519355676,9
395190,0.0005000625078134767,6.202001942364202e-05,0.00011132291989805648,4
